Fund Holdings as of,"03/Jul/2026"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
"GODREJCP","GODREJ CONSUMER PRODUCTS LTD","Consumer Staples","Equity","3,272,276.47","0.05","3,272,276.47","289,359.00","11.31","India","National Stock Exchange Of India","INR"
"GAMUDA","GAMUDA","Industrials","Equity","3,261,486.12","0.05","3,261,486.12","3,199,400.00","1.02","Malaysia","Bursa Malaysia","MYR"
"PTTEP.R","PTT EXPLORATION AND PRODUCTION NON","Energy","Equity","3,250,936.39","0.05","3,250,936.39","819,100.00","3.97","Thailand","Stock Exchange Of Thailand","THB"
"005387","HYUNDAI MOTOR S2 PREF","Consumer Discretionary","Equity","3,241,643.55","0.05","3,241,643.55","23,152.00","140.02","Korea (South)","Korea Exchange (Stock Market)","KRW"
"WIPRO","WIPRO LTD","Information Technology","Equity","3,238,688.61","0.05","3,238,688.61","1,751,546.00","1.85","India","National Stock Exchange Of India","INR"
"MOL","MOL HUNGARIAN OIL AND GAS","Energy","Equity","3,208,477.10","0.05","3,208,477.10","253,364.00","12.66","Hungary","Budapest Stock Exchange","HUF"
"RECLTD","REC LTD","Financials","Equity","3,203,446.16","0.05","3,203,446.16","835,427.00","3.83","India","National Stock Exchange Of India","INR"
"FIBRAPL14","PROLOGIS PROPERTY MEXICO REIT","Real Estate","Equity","3,189,090.02","0.05","3,189,090.02","728,145.00","4.38","Mexico","Bolsa Mexicana De Valores","MXN"
"086280","HYUNDAI GLOVIS LTD","Industrials","Equity","3,183,785.00","0.05","3,183,785.00","24,701.00","128.89","Korea (South)","Korea Exchange (Stock Market)","KRW"
"FUNO11","FIBRA UNO ADMINISTRACION REIT","Real Estate","Equity","3,183,615.48","0.05","3,183,615.48","1,865,746.00","1.71","Mexico","Bolsa Mexicana De Valores","MXN"
"IQCD","INDUSTRIES QATAR","Industrials","Equity","3,129,620.65","0.05","3,129,620.65","1,029,354.00","3.04","Qatar","Qatar Exchange","QAR"
"BHEL","BHARAT HEAVY ELECTRICALS LTD","Industrials","Equity","3,098,157.87","0.04","3,098,157.87","769,108.00","4.03","India","National Stock Exchange Of India","INR"
"259960","KRAFTON INC","Communication","Equity","3,089,974.48","0.04","3,089,974.48","20,054.00","154.08","Korea (South)","Korea Exchange (Stock Market)","KRW"
"7203","AL-ELM INFORMATION SECURITY COMPAN","Information Technology","Equity","3,086,447.56","0.04","3,086,447.56","17,092.00","180.58","Saudi Arabia","Saudi Stock Exchange","SAR"
"AKBNK.E","AKBANK A","Financials","Equity","3,058,212.31","0.04","3,058,212.31","1,940,783.00","1.58","Turkey","Istanbul Stock Exchange","TRY"
"005830","DB INSURANCE LTD","Financials","Equity","3,029,166.71","0.04","3,029,166.71","31,538.00","96.05","Korea (South)","Korea Exchange (Stock Market)","KRW"
"1140","BANK ALBILAD","Financials","Equity","3,021,468.55","0.04","3,021,468.55","472,290.00","6.40","Saudi Arabia","Saudi Stock Exchange","SAR"
"POWERINDIA","HITACHI ENERGY INDIA LTD","Industrials","Equity","3,021,288.60","0.04","3,021,288.60","9,269.00","325.96","India","National Stock Exchange Of India","INR"
"DLF","DLF LTD","Real Estate","Equity","3,017,909.20","0.04","3,017,909.20","425,193.00","7.10","India","National Stock Exchange Of India","INR"
"AUROPHARMA","AUROBINDO PHARMA LTD","Health Care","Equity","3,010,621.92","0.04","3,010,621.92","176,917.00","17.02","India","National Stock Exchange Of India","INR"
"PPH","PEPKOR HOLDINGS SHS LTD","Consumer Discretionary","Equity","3,001,014.06","0.04","3,001,014.06","2,159,851.00","1.39","South Africa","Johannesburg Stock Exchange","ZAR"
"KTB.R","KRUNG THAI BANK PUBLIC NON-VOTING","Financials","Equity","2,994,642.72","0.04","2,994,642.72","2,480,500.00","1.21","Thailand","Stock Exchange Of Thailand","THB"
"096770","SK INNOVATION LTD","Energy","Equity","2,983,698.64","0.04","2,983,698.64","48,003.00","62.16","Korea (South)","Korea Exchange (Stock Market)","KRW"
"ASII","ASTRA INTERNATIONAL","Industrials","Equity","2,981,422.90","0.04","2,981,422.90","11,126,100.00","0.27","Indonesia","Indonesia Stock Exchange","IDR"
"UNITDSPR","UNITED SPIRITS LTD","Consumer Staples","Equity","2,973,441.42","0.04","2,973,441.42","203,225.00","14.63","India","National Stock Exchange Of India","INR"
"PHOENIXLTD","PHOENIX MILLS LTD","Real Estate","Equity","2,940,080.74","0.04","2,940,080.74","136,734.00","21.50","India","National Stock Exchange Of India","INR"
"CDR","CD PROJEKT SA","Communication","Equity","2,913,793.76","0.04","2,913,793.76","46,778.00","62.29","Poland","Warsaw Stock Exchange/Equities/Main Market","PLN"
"IOC","INDIAN OIL CORP LTD","Energy","Equity","2,906,312.16","0.04","2,906,312.16","1,955,078.00","1.49","India","National Stock Exchange Of India","INR"
"GCARSOA1","GRUPO CARSO SERIES A1","Industrials","Equity","2,872,299.36","0.04","2,872,299.36","395,774.00","7.26","Mexico","Bolsa Mexicana De Valores","MXN"
"OMAB","GRUPO AEROPORTUARIO DEL CENTRO NOR","Industrials","Equity","2,861,914.40","0.04","2,861,914.40","204,041.00","14.03","Mexico","Bolsa Mexicana De Valores","MXN"
"2207","HOTAI MOTOR LTD","Consumer Discretionary","Equity","2,860,570.29","0.04","2,860,570.29","193,406.00","14.79","Taiwan","Taiwan Stock Exchange","TWD"
"FALABELLA","FALABELLA SACI SA","Consumer Discretionary","Equity","2,838,205.59","0.04","2,838,205.59","448,172.00","6.33","Chile","Santiago Stock Exchange","CLP"
"AMBANK","AMMB HOLDINGS","Financials","Equity","2,830,443.63","0.04","2,830,443.63","1,778,200.00","1.59","Malaysia","Bursa Malaysia","MYR"
"SRF","SRF LTD","Materials","Equity","2,820,896.29","0.04","2,820,896.29","96,127.00","29.35","India","National Stock Exchange Of India","INR"
"CBQK","COMMERCIAL BANK OF QATAR","Financials","Equity","2,818,816.41","0.04","2,818,816.41","2,527,909.00","1.12","Qatar","Qatar Exchange","QAR"
"ADNOCDRILL","ADNOC DRILLING COMPANY","Energy","Equity","2,806,067.69","0.04","2,806,067.69","1,814,434.00","1.55","United Arab Emirates","Abu Dhabi Securities Exchange","AED"
"247540","ECOPRO BM LTD","Industrials","Equity","2,787,198.12","0.04","2,787,198.12","34,244.00","81.39","Korea (South)","Korea Exchange (Kosdaq)","KRW"
"GAIL","GAIL INDIA LTD","Utilities","Equity","2,784,326.17","0.04","2,784,326.17","1,522,506.00","1.83","India","National Stock Exchange Of India","INR"
"2912","PRESIDENT CHAIN STORE CORP","Consumer Staples","Equity","2,783,123.83","0.04","2,783,123.83","385,300.00","7.22","Taiwan","Taiwan Stock Exchange","TWD"
"OUT","OUTSURANCE GROUP LTD","Financials","Equity","2,783,305.57","0.04","2,783,305.57","565,201.00","4.92","South Africa","Johannesburg Stock Exchange","ZAR"
"HINDPETRO","HINDUSTAN PETROLEUM CORP LTD","Energy","Equity","2,780,727.88","0.04","2,780,727.88","663,248.00","4.19","India","National Stock Exchange Of India","INR"
"2834","TAIWAN BUSINESS BANK LTD","Financials","Equity","2,772,901.18","0.04","2,772,901.18","4,940,244.00","0.56","Taiwan","Taiwan Stock Exchange","TWD"
"DEWA","DUBAI ELECTRICITY AND WATER AUTHOR","Utilities","Equity","2,767,189.08","0.04","2,767,189.08","3,669,023.00","0.75","United Arab Emirates","Dubai Financial Market","AED"
"KRW","KRW CASH","Cash and/or Derivatives","Cash","2,765,839.88","0.04","2,765,839.88","4,227,309,674.00","0.07","Korea (South)","-","KRW"
"VEDL","VEDANTA LTD","Materials","Equity","2,759,178.40","0.04","2,759,178.40","937,053.00","2.94","India","National Stock Exchange Of India","INR"
"BIMBOA","GRUPO BIMBO A","Consumer Staples","Equity","2,756,692.36","0.04","2,756,692.36","856,000.00","3.22","Mexico","Bolsa Mexicana De Valores","MXN"
"NAUKRI","INFO EDGE INDIA LTD","Communication","Equity","2,757,328.26","0.04","2,757,328.26","253,780.00","10.87","India","National Stock Exchange Of India","INR"
"JINDALSTEL","JINDAL STEEL LTD","Materials","Equity","2,752,458.84","0.04","2,752,458.84","248,681.00","11.07","India","National Stock Exchange Of India","INR"
"RNI","REINET INVESTMENTS S.C.A.","Financials","Equity","2,738,897.60","0.04","2,738,897.60","101,153.00","27.08","South Africa","Johannesburg Stock Exchange","ZAR"
"TRUE.R","TRUE CORPORATION NON-VOTING DR PCL","Communication","Equity","2,708,624.06","0.04","2,708,624.06","6,798,749.00","0.40","Thailand","Stock Exchange Of Thailand","THB"
"028300","HLB LTD","Health Care","Equity","2,687,467.87","0.04","2,687,467.87","84,954.00","31.63","Korea (South)","Korea Exchange (Kosdaq)","KRW"
"ICICIGI","ICICI LOMBARD GENERAL INSURANCE CO","Financials","Equity","2,684,606.83","0.04","2,684,606.83","144,206.00","18.62","India","National Stock Exchange Of India","INR"
"8210","BUPA ARABIA","Financials","Equity","2,676,101.88","0.04","2,676,101.88","59,489.00","44.98","Saudi Arabia","Saudi Stock Exchange","SAR"
"MUTHOOTFIN","MUTHOOT FINANCE LTD","Financials","Equity","2,669,282.13","0.04","2,669,282.13","83,207.00","32.08","India","National Stock Exchange Of India","INR"
"IDEA","VODAFONE IDEA LTD","Communication","Equity","2,665,129.42","0.04","2,665,129.42","17,810,078.00","0.15","India","National Stock Exchange Of India","INR"
"CPN.R","CENTRAL PATTANA NON-VOTING DR PCL","Real Estate","Equity","2,659,963.03","0.04","2,659,963.03","1,291,300.00","2.06","Thailand","Stock Exchange Of Thailand","THB"
"ABB","ABB INDIA LTD","Industrials","Equity","2,660,572.06","0.04","2,660,572.06","36,452.00","72.99","India","National Stock Exchange Of India","INR"
"ZAIN","MOBILE TEL","Communication","Equity","2,647,855.12","0.04","2,647,855.12","1,362,350.00","1.94","Kuwait","Kuwait Stock Exchange","KWD"
"KBANK.R","KASIKORNBANK PUBLIC NON-VOTING DR","Financials","Equity","2,645,577.61","0.04","2,645,577.61","376,200.00","7.03","Thailand","Stock Exchange Of Thailand","THB"
"2618","EVA AIRWAYS CORP","Industrials","Equity","2,621,676.05","0.04","2,621,676.05","1,912,000.00","1.37","Taiwan","Taiwan Stock Exchange","TWD"
"YESBANK","YES BANK LTD","Financials","Equity","2,560,503.45","0.04","2,560,503.45","9,997,144.00","0.26","India","National Stock Exchange Of India","INR"
"1519","FORTUNE ELECTRIC LTD","Industrials","Equity","2,540,893.06","0.04","2,540,893.06","105,120.00","24.17","Taiwan","Taiwan Stock Exchange","TWD"
"ABCAPITAL","ADITYA BIRLA CAPITAL LTD","Financials","Equity","2,537,750.61","0.04","2,537,750.61","602,277.00","4.21","India","National Stock Exchange Of India","INR"
"003670","POSCO FUTURE M LTD","Industrials","Equity","2,537,532.19","0.04","2,537,532.19","23,911.00","106.12","Korea (South)","Korea Exchange (Stock Market)","KRW"
"THYAO.E","TURK HAVA YOLLARI AO A","Industrials","Equity","2,520,873.88","0.04","2,520,873.88","353,245.00","7.14","Turkey","Istanbul Stock Exchange","TRY"
"BAJAJHLDNG","BAJAJ HOLDINGS AND INVESTMENT LTD","Financials","Equity","2,515,672.65","0.04","2,515,672.65","21,623.00","116.34","India","National Stock Exchange Of India","INR"
"DNP","DINO POLSKA SA","Consumer Staples","Equity","2,510,919.62","0.04","2,510,919.62","339,654.00","7.39","Poland","Warsaw Stock Exchange/Equities/Main Market","PLN"
"HLBANK","HONG LEONG BANK","Financials","Equity","2,499,839.84","0.04","2,499,839.84","466,400.00","5.36","Malaysia","Bursa Malaysia","MYR"
"NYKAA","FSN E-COMMERCE VENTURES LTD","Consumer Discretionary","Equity","2,496,649.48","0.04","2,496,649.48","766,193.00","3.26","India","National Stock Exchange Of India","INR"
"5110","SAUDI ENERGY","Utilities","Equity","2,479,217.61","0.04","2,479,217.61","518,289.00","4.78","Saudi Arabia","Saudi Stock Exchange","SAR"
"SWIGGY","SWIGGY LTD","Consumer Discretionary","Equity","2,476,599.33","0.04","2,476,599.33","949,935.00","2.61","India","National Stock Exchange Of India","INR"
"SUNDARMFIN","SUNDARAM FINANCE LTD","Financials","Equity","2,456,693.47","0.04","2,456,693.47","51,131.00","48.05","India","National Stock Exchange Of India","INR"
"GFINBURO","GRUPO FINANCIERO INBURSA SRIES O","Financials","Equity","2,452,663.70","0.04","2,452,663.70","1,036,077.00","2.37","Mexico","Bolsa Mexicana De Valores","MXN"
"QIIK","QATAR INTERNATIONAL ISLAMIC BANK","Financials","Equity","2,434,165.12","0.04","2,434,165.12","791,321.00","3.08","Qatar","Qatar Exchange","QAR"
"272210","HANWHA SYSTEMS LTD","Industrials","Equity","2,427,569.03","0.04","2,427,569.03","49,143.00","49.40","Korea (South)","Korea Exchange (Stock Market)","KRW"
"ISA","INTERCONEXION ELECTRICA SA","Utilities","Equity","2,401,939.36","0.03","2,401,939.36","266,545.00","9.01","Colombia","Bolsa De Valores De Colombia","COP"
"BOSCHLTD","BOSCH LTD","Consumer Discretionary","Equity","2,395,068.44","0.03","2,395,068.44","5,444.00","439.95","India","National Stock Exchange Of India","INR"
"KIMBERA","KIMBERLY-CLARK DE MEXICO CLASS A","Consumer Staples","Equity","2,384,990.91","0.03","2,384,990.91","1,079,230.00","2.21","Mexico","Bolsa Mexicana De Valores","MXN"
"CLS","CLICKS GROUP LTD","Consumer Staples","Equity","2,382,767.34","0.03","2,382,767.34","162,005.00","14.71","South Africa","Johannesburg Stock Exchange","ZAR"
"ADNOCDIST","ABU DHABI NATIONAL OIL COMPANY FOR","Consumer Discretionary","Equity","2,376,669.10","0.03","2,376,669.10","2,209,851.00","1.08","United Arab Emirates","Abu Dhabi Securities Exchange","AED"
"PETGAS","PETRONAS GAS","Utilities","Equity","2,376,750.18","0.03","2,376,750.18","552,900.00","4.30","Malaysia","Bursa Malaysia","MYR"
"IHH","IHH HEALTHCARE","Health Care","Equity","2,371,127.49","0.03","2,371,127.49","1,184,400.00","2.00","Malaysia","Bursa Malaysia","MYR"
"BAAKOMB","KOMERCNI BANK","Financials","Equity","2,365,859.61","0.03","2,365,859.61","50,455.00","46.89","Czech Republic","Prague Stock Exchange","CZK"
"SCB.R","SCB X PUBLIC COMPANY LIMITED NON-V","Financials","Equity","2,350,276.92","0.03","2,350,276.92","507,300.00","4.63","Thailand","Stock Exchange Of Thailand","THB"
"AIRARABIA","AIR ARABIA","Industrials","Equity","2,343,095.15","0.03","2,343,095.15","1,558,986.00","1.50","United Arab Emirates","Dubai Financial Market","AED"
"003490","KOREAN AIR LINES LTD","Industrials","Equity","2,323,214.01","0.03","2,323,214.01","123,078.00","18.88","Korea (South)","Korea Exchange (Stock Market)","KRW"
"APLAPOLLO","APL APOLLO TUBES LTD","Materials","Equity","2,318,828.20","0.03","2,318,828.20","123,499.00","18.78","India","National Stock Exchange Of India","INR"
"024110","INDUSTRIAL BANK OF KOREA","Financials","Equity","2,290,683.72","0.03","2,290,683.72","164,370.00","13.94","Korea (South)","Korea Exchange (Stock Market)","KRW"
"GODREJPROP","GODREJ PROPERTIES LTD","Real Estate","Equity","2,286,433.82","0.03","2,286,433.82","109,062.00","20.96","India","National Stock Exchange Of India","INR"
"LODHA","LODHA DEVELOPERS LTD","Real Estate","Equity","2,259,639.62","0.03","2,259,639.62","203,576.00","11.10","India","National Stock Exchange Of India","INR"
"TIINDIA","TUBE INVESTMENTS OF INDIA LTD","Consumer Discretionary","Equity","2,254,705.01","0.03","2,254,705.01","72,152.00","31.25","India","National Stock Exchange Of India","INR"
"MALLPLAZA","PLAZA SA","Real Estate","Equity","2,250,036.00","0.03","2,250,036.00","529,350.00","4.25","Chile","Santiago Stock Exchange","CLP"
"005385","HYUNDAI MOTOR S1 PREF","Consumer Discretionary","Equity","2,245,991.89","0.03","2,245,991.89","16,041.00","140.02","Korea (South)","Korea Exchange (Stock Market)","KRW"
"EMAARDEV","EMAAR DEVELOPMENT","Real Estate","Equity","2,241,531.06","0.03","2,241,531.06","577,320.00","3.88","United Arab Emirates","Dubai Financial Market","AED"
"GMRAIRPORT","GMR AIRPORTS LTD","Industrials","Equity","2,240,481.45","0.03","2,240,481.45","1,891,449.00","1.18","India","National Stock Exchange Of India","INR"
"PRESTIGE","PRESTIGE ESTATES PROJECTS LTD","Real Estate","Equity","2,232,670.39","0.03","2,232,670.39","127,465.00","17.52","India","National Stock Exchange Of India","INR"
"BH.R","BUMRUNGRAD HOSPITAL NON-VOTING DR","Health Care","Equity","2,219,944.16","0.03","2,219,944.16","381,100.00","5.83","Thailand","Stock Exchange Of Thailand","THB"
"RHBBANK","RHB BANK","Financials","Equity","2,206,282.24","0.03","2,206,282.24","1,088,700.00","2.03","Malaysia","Bursa Malaysia","MYR"
"BOUBYAN","BOUBYAN BANK","Financials","Equity","2,203,312.17","0.03","2,203,312.17","1,091,977.00","2.02","Kuwait","Kuwait Stock Exchange","KWD"
"YTLPOWR","YTL POWER INTERNATIONAL","Utilities","Equity","2,182,554.61","0.03","2,182,554.61","2,014,780.00","1.08","Malaysia","Bursa Malaysia","MYR"
"8010","THE COOPERATIVE INSURANCE","Financials","Equity","2,173,965.67","0.03","2,173,965.67","56,487.00","38.49","Saudi Arabia","Saudi Stock Exchange","SAR"
"ENRIN","SIEMENS ENERGY INDIA LTD","Industrials","Equity","2,169,299.71","0.03","2,169,299.71","62,952.00","34.46","India","National Stock Exchange Of India","INR"
"QGTS","QATAR GAS TRANSPORT COMPANY LTD","Energy","Equity","2,163,518.84","0.03","2,163,518.84","1,831,947.00","1.18","Qatar","Qatar Exchange","QAR"
"GEKTERNA","GEK TERNA SA","Industrials","Equity","2,161,289.75","0.03","2,161,289.75","40,866.00","52.89","Greece","Athens Exchange S.A. Cash Market","EUR"
"010950","S-OIL CORP","Energy","Equity","2,142,569.48","0.03","2,142,569.48","29,716.00","72.10","Korea (South)","Korea Exchange (Stock Market)","KRW"
"BELA","JUMBO SA","Consumer Discretionary","Equity","2,140,132.65","0.03","2,140,132.65","80,410.00","26.62","Greece","Athens Exchange S.A. Cash Market","EUR"
"HTO","HELLENIC TELECOMMUNICATIONS ORGANI","Communication","Equity","2,130,053.99","0.03","2,130,053.99","95,463.00","22.31","Greece","Athens Exchange S.A. Cash Market","EUR"
"KCHOL.E","KOC HOLDING A","Industrials","Equity","2,121,584.41","0.03","2,121,584.41","523,713.00","4.05","Turkey","Istanbul Stock Exchange","TRY"
"AMBUJACEM","AMBUJA CEMENTS LTD","Materials","Equity","2,114,463.10","0.03","2,114,463.10","454,116.00","4.66","India","National Stock Exchange Of India","INR"
"ORDS","OOREDOO","Communication","Equity","2,113,667.67","0.03","2,113,667.67","583,020.00","3.63","Qatar","Qatar Exchange","QAR"
"ADNOCLS","ADNOC LOGISTICS & SERVICES PLC","Energy","Equity","2,088,279.09","0.03","2,088,279.09","1,295,562.00","1.61","United Arab Emirates","Abu Dhabi Securities Exchange","AED"
"INR","INR CASH","Cash and/or Derivatives","Cash","2,087,355.52","0.03","2,087,355.52","198,773,648.00","1.05","India","-","INR"
"NATIONALUM","NATIONAL ALUMINIUM CO LTD","Materials","Equity","2,085,147.37","0.03","2,085,147.37","571,241.00","3.65","India","National Stock Exchange Of India","INR"
"161390","HANKOOK TIRE & TECHNOLOGY LTD","Consumer Discretionary","Equity","2,076,154.80","0.03","2,076,154.80","47,150.00","44.03","Korea (South)","Korea Exchange (Stock Market)","KRW"
"SDG","SD GUTHRIE","Consumer Staples","Equity","2,071,938.10","0.03","2,071,938.10","1,396,500.00","1.48","Malaysia","Bursa Malaysia","MYR"
"352820","HYBE LTD","Communication","Equity","2,058,852.39","0.03","2,058,852.39","15,350.00","134.13","Korea (South)","Korea Exchange (Stock Market)","KRW"
"IDFCFIRSTB","IDFC FIRST BANK LTD","Financials","Equity","2,059,449.01","0.03","2,059,449.01","2,437,437.00","0.84","India","National Stock Exchange Of India","INR"
"SWB","SUNWAY BHD","Industrials","Equity","2,052,769.34","0.03","2,052,769.34","1,658,100.00","1.24","Malaysia","Bursa Malaysia","MYR"
"LTF","L&T FINANCE LTD","Financials","Equity","2,050,937.54","0.03","2,050,937.54","597,265.00","3.43","India","National Stock Exchange Of India","INR"
"SIGMAFA","ALFA A","Consumer Staples","Equity","2,049,471.64","0.03","2,049,471.64","2,216,359.00","0.92","Mexico","Bolsa Mexicana De Valores","MXN"
"MRF","MRF LTD","Consumer Discretionary","Equity","2,048,936.44","0.03","2,048,936.44","1,449.00","1,414.03","India","National Stock Exchange Of India","INR"
"VOLTAS","VOLTAS LTD","Industrials","Equity","2,042,525.81","0.03","2,042,525.81","151,933.00","13.44","India","National Stock Exchange Of India","INR"
"ALWN","ALLWYN AG","Consumer Discretionary","Equity","2,037,321.51","0.03","2,037,321.51","125,166.00","16.28","Greece","Athens Exchange S.A. Cash Market","EUR"
"SIEMENS","SIEMENS LTD","Industrials","Equity","2,024,689.81","0.03","2,024,689.81","54,522.00","37.14","India","National Stock Exchange Of India","INR"
"EREGL.E","EREGLI DEMIR VE CELIK FABRIKALARI","Materials","Equity","2,024,195.03","0.03","2,024,195.03","2,362,541.00","0.86","Turkey","Istanbul Stock Exchange","TRY"
"011200","HMM LTD","Industrials","Equity","2,019,372.11","0.03","2,019,372.11","161,002.00","12.54","Korea (South)","Korea Exchange (Stock Market)","KRW"
"UPL","UPL LTD","Materials","Equity","2,017,152.90","0.03","2,017,152.90","316,247.00","6.38","India","National Stock Exchange Of India","INR"
"MARK","MASRAF AL RAYAN","Financials","Equity","2,013,382.32","0.03","2,013,382.32","3,598,785.00","0.56","Qatar","Qatar Exchange","QAR"
"003230","SAM YANG FOODS INC","Consumer Staples","Equity","2,012,797.04","0.03","2,012,797.04","2,769.00","726.90","Korea (South)","Korea Exchange (Stock Market)","KRW"
"4190","JARIR MARKETING","Consumer Discretionary","Equity","2,012,351.53","0.03","2,012,351.53","431,994.00","4.66","Saudi Arabia","Saudi Stock Exchange","SAR"
"TCELL.E","TURKCELL ILETISIM HIZMETLERI A","Communication","Equity","2,010,360.60","0.03","2,010,360.60","877,709.00","2.29","Turkey","Istanbul Stock Exchange","TRY"
"2609","YANG MING MARINE TRANSPORT CORP","Industrials","Equity","2,008,830.52","0.03","2,008,830.52","1,226,000.00","1.64","Taiwan","Taiwan Stock Exchange","TWD"
"PLN","PLN CASH","Cash and/or Derivatives","Cash","2,003,088.15","0.03","2,003,088.15","7,505,571.00","26.69","Poland","-","PLN"
"NMDC","NMDC LTD","Materials","Equity","1,988,438.26","0.03","1,988,438.26","2,217,260.00","0.90","India","National Stock Exchange Of India","INR"
"SMPH","SM PRIME HOLDINGS INC","Real Estate","Equity","1,953,791.01","0.03","1,953,791.01","6,501,700.00","0.30","Philippines","Philippine Stock Exchange Inc.","PHP"
"BPI","BANK OF THE PHILIPPINE ISLANDS","Financials","Equity","1,951,904.33","0.03","1,951,904.33","1,187,183.00","1.64","Philippines","Philippine Stock Exchange Inc.","PHP"
"BANKBARODA","BANK OF BARODA LTD","Financials","Equity","1,941,514.27","0.03","1,941,514.27","733,091.00","2.65","India","National Stock Exchange Of India","INR"
"YKBNK.E","YAPI VE KREDI BANKASI A","Financials","Equity","1,940,388.60","0.03","1,940,388.60","2,388,625.00","0.81","Turkey","Istanbul Stock Exchange","TRY"
"005940","NH INVESTMENT & SECURITIES LTD","Financials","Equity","1,937,476.97","0.03","1,937,476.97","94,307.00","20.54","Korea (South)","Korea Exchange (Stock Market)","KRW"
"BBNI","BANK NEGARA INDONESIA","Financials","Equity","1,922,442.90","0.03","1,922,442.90","10,617,800.00","0.18","Indonesia","Indonesia Stock Exchange","IDR"
"HAVELLS","HAVELLS INDIA LTD","Industrials","Equity","1,920,630.89","0.03","1,920,630.89","154,853.00","12.40","India","National Stock Exchange Of India","INR"
"PAGEIND","PAGE INDUSTRIES LTD","Consumer Discretionary","Equity","1,915,106.46","0.03","1,915,106.46","4,261.00","449.45","India","National Stock Exchange Of India","INR"
"OBEROIRLTY","OBEROI REALTY LTD","Real Estate","Equity","1,896,322.42","0.03","1,896,322.42","93,353.00","20.31","India","National Stock Exchange Of India","INR"
"MANKIND","MANKIND PHARMA LTD","Health Care","Equity","1,894,256.04","0.03","1,894,256.04","71,338.00","26.55","India","National Stock Exchange Of India","INR"
"OFSS","ORACLE FINANCIAL SERVICES SOFTWARE","Information Technology","Equity","1,892,709.06","0.03","1,892,709.06","16,024.00","118.12","India","National Stock Exchange Of India","INR"
"MPHASIS","MPHASIS LTD","Information Technology","Equity","1,890,482.06","0.03","1,890,482.06","78,388.00","24.12","India","National Stock Exchange Of India","INR"
"PNB","PUNJAB NATIONAL BANK","Financials","Equity","1,885,373.09","0.03","1,885,373.09","1,704,218.00","1.11","India","National Stock Exchange Of India","INR"
"COLPAL","COLGATE PALMOLIVE INDIA LTD","Consumer Staples","Equity","1,873,151.98","0.03","1,873,151.98","87,140.00","21.50","India","National Stock Exchange Of India","INR"
"TORNTPOWER","TORRENT POWER LTD","Utilities","Equity","1,865,580.48","0.03","1,865,580.48","130,007.00","14.35","India","National Stock Exchange Of India","INR"
"MIL","BANK MILLENNIUM SA","Financials","Equity","1,861,827.34","0.03","1,861,827.34","351,715.00","5.29","Poland","Warsaw Stock Exchange/Equities/Main Market","PLN"
"MISC","MISC","Industrials","Equity","1,841,267.50","0.03","1,841,267.50","967,200.00","1.90","Malaysia","Bursa Malaysia","MYR"
"4300","DAR AL ARKAN REAL ESTATE DEVELOPME","Real Estate","Equity","1,836,297.21","0.03","1,836,297.21","380,915.00","4.82","Saudi Arabia","Saudi Stock Exchange","SAR"
"MINT.R","MINOR INTERNATIONAL PUBLIC NON-VOT","Consumer Discretionary","Equity","1,835,474.84","0.03","1,835,474.84","2,462,100.00","0.75","Thailand","Stock Exchange Of Thailand","THB"
"PCHEM","PETRONAS CHEMICALS GROUP","Materials","Equity","1,826,787.52","0.03","1,826,787.52","1,705,700.00","1.07","Malaysia","Bursa Malaysia","MYR"
"6919","CALIWAY BIOPHARMACEUTICALS LTD","Health Care","Equity","1,826,898.06","0.03","1,826,898.06","586,000.00","3.12","Taiwan","Taiwan Stock Exchange","TWD"
"COPEC","EMPRESAS COPEC SA","Consumer Discretionary","Equity","1,820,499.61","0.03","1,820,499.61","288,894.00","6.30","Chile","Santiago Stock Exchange","CLP"
"PINFRA*","PROMOTORA Y OPERADORA DE INFRAESTR","Industrials","Equity","1,821,012.72","0.03","1,821,012.72","112,293.00","16.22","Mexico","Bolsa Mexicana De Valores","MXN"
"1030","SAUDI INVESTMENT BANK","Financials","Equity","1,817,669.70","0.03","1,817,669.70","512,744.00","3.54","Saudi Arabia","Saudi Stock Exchange","SAR"
"CDB","CELCOMDIGI","Communication","Equity","1,816,632.28","0.03","1,816,632.28","2,559,000.00","0.71","Malaysia","Bursa Malaysia","MYR"
"GBK","GULF BANK","Financials","Equity","1,815,229.14","0.03","1,815,229.14","1,586,408.00","1.14","Kuwait","Kuwait Stock Exchange","KWD"
"GOTO","GOTO GOJEK TOKOPEDIA","Consumer Discretionary","Equity","1,810,274.09","0.03","1,810,274.09","649,888,400.00","0.00","Indonesia","Indonesia Stock Exchange","IDR"
"ALKEM","ALKEM LABORATORIES LTD","Health Care","Equity","1,803,376.78","0.03","1,803,376.78","30,873.00","58.41","India","National Stock Exchange Of India","INR"
"WAAREEENER","WAAREE ENERGIES LTD","Information Technology","Equity","1,799,604.85","0.03","1,799,604.85","59,937.00","30.02","India","National Stock Exchange Of India","INR"
"KLK","KUALA LUMPUR KEPONG","Consumer Staples","Equity","1,789,943.50","0.03","1,789,943.50","335,800.00","5.33","Malaysia","Bursa Malaysia","MYR"
"CENCOSUD","CENCOSUD SA","Consumer Staples","Equity","1,789,003.83","0.03","1,789,003.83","789,353.00","2.27","Chile","Santiago Stock Exchange","CLP"
